id,country,state,city,station,pollutant_id,last_update,pollutant_min,pollutant_max,pollutant_avg
214,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",CO,21-10-2021 01:00:00,22.0,60.0,41.0
215,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",OZONE,21-10-2021 01:00:00,3.0,21.0,11.0
216,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",PM2.5,21-10-2021 01:00:00,73.0,315.0,173.0
217,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",PM10,21-10-2021 01:00:00,127.0,213.0,160.0
218,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",NO2,21-10-2021 01:00:00,31.0,120.0,72.0
219,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",NH3,21-10-2021 01:00:00,4.0,6.0,5.0
220,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",SO2,21-10-2021 01:00:00,1.0,23.0,10.0
221,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",CO,21-10-2021 01:00:00,5.0,122.0,13.0
222,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",OZONE,21-10-2021 01:00:00,8.0,9.0,8.0
223,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",PM2.5,21-10-2021 01:00:00,82.0,223.0,157.0
224,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",PM10,21-10-2021 01:00:00,71.0,137.0,109.0
225,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",NO2,21-10-2021 01:00:00,30.0,107.0,68.0
226,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",NH3,21-10-2021 01:00:00,10.0,23.0,15.0
227,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",SO2,21-10-2021 01:00:00,3.0,3.0,4.0
228,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",CO,21-10-2021 01:00:00,58.0,70.0,65.0
229,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",OZONE,21-10-2021 01:00:00,15.0,22.0,17.0
230,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",PM2.5,21-10-2021 01:00:00,70.0,304.0,153.0
231,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",PM10,21-10-2021 01:00:00,106.0,192.0,145.0
232,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",NO2,21-10-2021 01:00:00,10.0,28.0,17.0
233,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",CO,21-10-2021 01:00:00,18.0,75.0,22.0
234,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",OZONE,21-10-2021 01:00:00,15.0,154.0,22.0
235,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",PM2.5,21-10-2021 01:00:00,73.0,308.0,170.0
236,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",PM10,21-10-2021 01:00:00,137.0,274.0,184.0
237,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",NO2,21-10-2021 01:00:00,18.0,72.0,43.0
238,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",NH3,21-10-2021 01:00:00,7.0,11.0,9.0
239,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",SO2,21-10-2021 01:00:00,4.0,8.0,6.0
240,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",CO,21-10-2021 01:00:00,20.0,125.0,31.0
241,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",OZONE,21-10-2021 01:00:00,2.0,80.0,18.0
242,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",PM2.5,21-10-2021 01:00:00,35.0,348.0,185.0
243,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",PM10,21-10-2021 01:00:00,108.0,216.0,152.0
244,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",NO2,21-10-2021 01:00:00,60.0,82.0,71.0
245,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",NH3,21-10-2021 01:00:00,3.0,3.0,3.0
246,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",SO2,21-10-2021 01:00:00,4.0,38.0,22.0
247,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",CO,21-10-2021 01:00:00,38.0,105.0,43.0
248,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",OZONE,21-10-2021 01:00:00,7.0,73.0,35.0
249,India,Delhi,Delhi,"Mundka, Delhi - DPCC",PM2.5,21-10-2021 01:00:00,87.0,362.0,212.0
250,India,Delhi,Delhi,"Mundka, Delhi - DPCC",PM10,21-10-2021 01:00:00,144.0,489.0,268.0
251,India,Delhi,Delhi,"Mundka, Delhi - DPCC",NO2,21-10-2021 01:00:00,26.0,155.0,79.0
252,India,Delhi,Delhi,"Mundka, Delhi - DPCC",NH3,21-10-2021 01:00:00,7.0,13.0,9.0
253,India,Delhi,Delhi,"Mundka, Delhi - DPCC",SO2,21-10-2021 01:00:00,27.0,60.0,39.0
254,India,Delhi,Delhi,"Mundka, Delhi - DPCC",CO,21-10-2021 01:00:00,23.0,103.0,35.0
255,India,Delhi,Delhi,"Mundka, Delhi - DPCC",OZONE,21-10-2021 01:00:00,15.0,97.0,27.0
256,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",PM2.5,21-10-2021 01:00:00,193.0,396.0,297.0
257,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",PM10,21-10-2021 01:00:00,136.0,458.0,213.0
258,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",NO2,21-10-2021 01:00:00,21.0,81.0,42.0
259,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",NH3,21-10-2021 01:00:00,6.0,8.0,7.0
260,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",SO2,21-10-2021 01:00:00,1.0,28.0,10.0
261,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",CO,21-10-2021 01:00:00,18.0,123.0,77.0
262,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",OZONE,21-10-2021 01:00:00,20.0,108.0,33.0
263,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",PM2.5,21-10-2021 01:00:00,55.0,273.0,136.0
264,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",PM10,21-10-2021 01:00:00,101.0,159.0,126.0
265,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",NO2,21-10-2021 01:00:00,8.0,39.0,21.0
266,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",NH3,21-10-2021 01:00:00,3.0,9.0,6.0
267,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",SO2,21-10-2021 01:00:00,1.0,6.0,3.0
268,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",CO,21-10-2021 01:00:00,10.0,48.0,21.0
269,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",OZONE,21-10-2021 01:00:00,1.0,91.0,24.0
270,India,Delhi,Delhi,"Narela, Delhi - DPCC",PM2.5,21-10-2021 01:00:00,80.0,345.0,216.0
271,India,Delhi,Delhi,"Narela, Delhi - DPCC",PM10,21-10-2021 01:00:00,127.0,235.0,178.0
272,India,Delhi,Delhi,"Narela, Delhi - DPCC",NO2,21-10-2021 01:00:00,24.0,108.0,67.0
273,India,Delhi,Delhi,"Narela, Delhi - DPCC",NH3,21-10-2021 01:00:00,7.0,12.0,10.0
274,India,Delhi,Delhi,"Narela, Delhi - DPCC",SO2,21-10-2021 01:00:00,8.0,58.0,18.0
275,India,Delhi,Delhi,"Narela, Delhi - DPCC",CO,21-10-2021 01:00:00,55.0,70.0,58.0
276,India,Delhi,Delhi,"Narela, Delhi - DPCC",OZONE,21-10-2021 01:00:00,6.0,121.0,41.0
277,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",PM2.5,21-10-2021 01:00:00,63.0,500.0,190.0
278,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",PM10,21-10-2021 01:00:00,123.0,500.0,183.0
279,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",NO2,21-10-2021 01:00:00,38.0,166.0,88.0
280,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",NH3,21-10-2021 01:00:00,6.0,8.0,7.0
281,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",SO2,21-10-2021 01:00:00,4.0,19.0,11.0
282,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",CO,21-10-2021 01:00:00,38.0,148.0,53.0
283,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",OZONE,21-10-2021 01:00:00,3.0,162.0,26.0
284,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",PM2.5,21-10-2021 01:00:00,63.0,308.0,165.0
285,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",PM10,21-10-2021 01:00:00,106.0,194.0,147.0
286,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",NO2,21-10-2021 01:00:00,6.0,7.0,6.0
287,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",CO,21-10-2021 01:00:00,24.0,118.0,35.0
288,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",OZONE,21-10-2021 01:00:00,31.0,99.0,45.0
289,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",PM2.5,21-10-2021 01:00:00,60.0,312.0,164.0
290,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",PM10,21-10-2021 01:00:00,135.0,341.0,196.0
291,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",NO2,21-10-2021 01:00:00,62.0,143.0,90.0
292,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",NH3,21-10-2021 01:00:00,6.0,8.0,7.0
293,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",SO2,21-10-2021 01:00:00,4.0,17.0,11.0
294,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",CO,21-10-2021 01:00:00,5.0,128.0,28.0
295,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",OZONE,21-10-2021 01:00:00,3.0,110.0,21.0
296,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",PM2.5,21-10-2021 01:00:00,77.0,321.0,182.0
297,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",PM10,21-10-2021 01:00:00,120.0,274.0,170.0
298,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",NO2,21-10-2021 01:00:00,20.0,127.0,73.0
299,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",NH3,21-10-2021 01:00:00,5.0,8.0,6.0
300,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",SO2,21-10-2021 01:00:00,6.0,25.0,12.0
301,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",CO,21-10-2021 01:00:00,5.0,143.0,21.0
302,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",OZONE,21-10-2021 01:00:00,4.0,163.0,37.0
303,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",PM2.5,21-10-2021 01:00:00,85.0,348.0,201.0
304,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",PM10,21-10-2021 01:00:00,109.0,244.0,165.0
305,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",NO2,21-10-2021 01:00:00,36.0,114.0,64.0
306,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",NH3,21-10-2021 01:00:00,3.0,5.0,4.0
307,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",SO2,21-10-2021 01:00:00,19.0,40.0,28.0
308,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",CO,21-10-2021 01:00:00,13.0,104.0,17.0
309,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",OZONE,21-10-2021 01:00:00,11.0,97.0,34.0
310,India,Delhi,Delhi,"Pusa, Delhi - DPCC",PM2.5,21-10-2021 01:00:00,95.0,324.0,201.0
311,India,Delhi,Delhi,"Pusa, Delhi - DPCC",PM10,21-10-2021 01:00:00,,,
312,India,Delhi,Delhi,"Pusa, Delhi - DPCC",NO2,21-10-2021 01:00:00,9.0,135.0,37.0
313,India,Delhi,Delhi,"Pusa, Delhi - DPCC",NH3,21-10-2021 01:00:00,10.0,18.0,14.0
314,India,Delhi,Delhi,"Pusa, Delhi - DPCC",SO2,21-10-2021 01:00:00,1.0,11.0,7.0
315,India,Delhi,Delhi,"Pusa, Delhi - DPCC",CO,21-10-2021 01:00:00,8.0,126.0,36.0
316,India,Delhi,Delhi,"Pusa, Delhi - DPCC",OZONE,21-10-2021 01:00:00,2.0,52.0,13.0
317,India,Delhi,Delhi,"Pusa, Delhi - IMD",PM2.5,21-10-2021 01:00:00,82.0,470.0,194.0
318,India,Delhi,Delhi,"Pusa, Delhi - IMD",PM10,21-10-2021 01:00:00,110.0,210.0,154.0
319,India,Delhi,Delhi,"Pusa, Delhi - IMD",NO2,21-10-2021 01:00:00,27.0,166.0,79.0
320,India,Delhi,Delhi,"Pusa, Delhi - IMD",CO,21-10-2021 01:00:00,51.0,104.0,72.0
321,India,Delhi,Delhi,"Pusa, Delhi - IMD",OZONE,21-10-2021 01:00:00,18.0,72.0,32.0
322,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",PM2.5,21-10-2021 01:00:00,23.0,147.0,65.0
323,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",PM10,21-10-2021 01:00:00,120.0,221.0,155.0
324,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",NO2,21-10-2021 01:00:00,23.0,114.0,66.0
325,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",NH3,21-10-2021 01:00:00,2.0,5.0,3.0
326,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",SO2,21-10-2021 01:00:00,1.0,36.0,10.0
327,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",CO,21-10-2021 01:00:00,5.0,105.0,12.0
328,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",OZONE,21-10-2021 01:00:00,10.0,103.0,34.0
329,India,Delhi,Delhi,"Rohini, Delhi - DPCC",PM2.5,21-10-2021 01:00:00,87.0,318.0,195.0
330,India,Delhi,Delhi,"Rohini, Delhi - DPCC",PM10,21-10-2021 01:00:00,119.0,422.0,220.0
331,India,Delhi,Delhi,"Rohini, Delhi - DPCC",NO2,21-10-2021 01:00:00,6.0,71.0,34.0
332,India,Delhi,Delhi,"Rohini, Delhi - DPCC",NH3,21-10-2021 01:00:00,7.0,10.0,9.0
333,India,Delhi,Delhi,"Rohini, Delhi - DPCC",SO2,21-10-2021 01:00:00,2.0,21.0,6.0
334,India,Delhi,Delhi,"Rohini, Delhi - DPCC",CO,21-10-2021 01:00:00,42.0,113.0,64.0
335,India,Delhi,Delhi,"Rohini, Delhi - DPCC",OZONE,21-10-2021 01:00:00,3.0,77.0,12.0
336,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",PM2.5,21-10-2021 01:00:00,55.0,306.0,154.0
337,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",PM10,21-10-2021 01:00:00,161.0,473.0,275.0
338,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",NO2,21-10-2021 01:00:00,34.0,102.0,54.0
339,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",NH3,21-10-2021 01:00:00,4.0,6.0,6.0
340,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",SO2,21-10-2021 01:00:00,2.0,16.0,7.0
341,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",CO,21-10-2021 01:00:00,23.0,141.0,49.0
342,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",OZONE,21-10-2021 01:00:00,6.0,43.0,21.0
343,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",PM2.5,21-10-2021 01:00:00,70.0,309.0,165.0
344,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",PM10,21-10-2021 01:00:00,119.0,342.0,191.0
345,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",NO2,21-10-2021 01:00:00,1.0,10.0,5.0
346,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",NH3,21-10-2021 01:00:00,6.0,8.0,6.0
347,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",SO2,21-10-2021 01:00:00,11.0,18.0,14.0
348,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",CO,21-10-2021 01:00:00,36.0,134.0,56.0
349,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",OZONE,21-10-2021 01:00:00,21.0,100.0,35.0
350,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",PM2.5,21-10-2021 01:00:00,93.0,323.0,205.0
351,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",PM10,21-10-2021 01:00:00,121.0,413.0,240.0
352,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",NO2,21-10-2021 01:00:00,12.0,116.0,67.0
353,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",NH3,21-10-2021 01:00:00,4.0,8.0,6.0
354,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",SO2,21-10-2021 01:00:00,4.0,17.0,9.0
355,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",CO,21-10-2021 01:00:00,20.0,103.0,42.0
356,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",OZONE,21-10-2021 01:00:00,3.0,130.0,38.0
357,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",PM2.5,21-10-2021 01:00:00,67.0,217.0,132.0
358,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",PM10,21-10-2021 01:00:00,97.0,185.0,124.0
359,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",NO2,21-10-2021 01:00:00,14.0,57.0,33.0
360,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",NH3,21-10-2021 01:00:00,2.0,4.0,3.0
361,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",SO2,21-10-2021 01:00:00,4.0,8.0,6.0
362,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",CO,21-10-2021 01:00:00,17.0,63.0,22.0
363,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",OZONE,21-10-2021 01:00:00,5.0,128.0,35.0
364,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",PM2.5,21-10-2021 01:00:00,,,
365,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",PM10,21-10-2021 01:00:00,133.0,250.0,178.0
366,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",NO2,21-10-2021 01:00:00,22.0,47.0,34.0
367,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",NH3,21-10-2021 01:00:00,6.0,10.0,8.0
368,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",SO2,21-10-2021 01:00:00,1.0,3.0,2.0
369,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",CO,21-10-2021 01:00:00,52.0,125.0,73.0
370,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",OZONE,21-10-2021 01:00:00,7.0,56.0,19.0
371,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",PM2.5,21-10-2021 01:00:00,,,
372,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",PM10,21-10-2021 01:00:00,172.0,419.0,260.0
373,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",NO2,21-10-2021 01:00:00,24.0,68.0,41.0
374,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",NH3,21-10-2021 01:00:00,6.0,9.0,8.0
375,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",SO2,21-10-2021 01:00:00,1.0,7.0,5.0
376,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",CO,21-10-2021 01:00:00,5.0,112.0,11.0
377,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",OZONE,21-10-2021 01:00:00,4.0,69.0,50.0
378,India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",PM2.5,21-10-2021 01:00:00,76.0,339.0,179.0
379,India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",PM10,21-10-2021 01:00:00,86.0,242.0,134.0
380,India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",NO2,21-10-2021 01:00:00,,,
381,India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",SO2,21-10-2021 01:00:00,3.0,14.0,8.0
382,India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",CO,21-10-2021 01:00:00,1.0,55.0,3.0
383,India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",OZONE,21-10-2021 01:00:00,8.0,14.0,11.0
384,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",PM2.5,21-10-2021 01:00:00,40.0,347.0,141.0
385,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",PM10,21-10-2021 01:00:00,82.0,436.0,184.0
386,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",NO2,21-10-2021 01:00:00,20.0,259.0,78.0
387,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",SO2,21-10-2021 01:00:00,46.0,76.0,60.0
388,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",CO,21-10-2021 01:00:00,3.0,133.0,29.0
389,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",OZONE,21-10-2021 01:00:00,1.0,117.0,20.0
390,India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",PM2.5,21-10-2021 01:00:00,63.0,174.0,98.0
391,India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",PM10,21-10-2021 01:00:00,78.0,137.0,102.0
392,India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",SO2,21-10-2021 01:00:00,4.0,9.0,7.0
393,India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",CO,21-10-2021 01:00:00,32.0,72.0,37.0
394,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",PM2.5,21-10-2021 01:00:00,54.0,248.0,129.0
395,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",PM10,21-10-2021 01:00:00,57.0,138.0,97.0
396,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",NO2,21-10-2021 01:00:00,4.0,6.0,5.0
397,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",NH3,21-10-2021 01:00:00,2.0,2.0,2.0
398,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",SO2,21-10-2021 01:00:00,11.0,12.0,11.0
399,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",CO,21-10-2021 01:00:00,,,
400,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",OZONE,21-10-2021 01:00:00,7.0,13.0,9.0
401,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",PM2.5,21-10-2021 01:00:00,41.0,239.0,106.0
402,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",PM10,21-10-2021 01:00:00,51.0,154.0,101.0
403,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",NO2,21-10-2021 01:00:00,11.0,12.0,12.0
404,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",NH3,21-10-2021 01:00:00,6.0,6.0,6.0
405,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",SO2,21-10-2021 01:00:00,6.0,11.0,7.0
406,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",CO,21-10-2021 01:00:00,10.0,105.0,22.0
407,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",OZONE,21-10-2021 01:00:00,6.0,37.0,18.0
408,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",PM2.5,21-10-2021 01:00:00,71.0,318.0,157.0
409,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",PM10,21-10-2021 01:00:00,79.0,247.0,135.0
410,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",NO2,21-10-2021 01:00:00,6.0,73.0,33.0
411,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",NH3,21-10-2021 01:00:00,2.0,10.0,5.0
412,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",SO2,21-10-2021 01:00:00,3.0,3.0,3.0
413,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",CO,21-10-2021 01:00:00,13.0,92.0,23.0
414,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",OZONE,21-10-2021 01:00:00,12.0,36.0,20.0
415,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",PM2.5,21-10-2021 01:00:00,104.0,368.0,250.0
416,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",PM10,21-10-2021 01:00:00,126.0,220.0,157.0
417,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",NO2,21-10-2021 01:00:00,4.0,8.0,5.0
418,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",NH3,21-10-2021 01:00:00,2.0,25.0,11.0
419,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",SO2,21-10-2021 01:00:00,30.0,95.0,56.0
420,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",CO,21-10-2021 01:00:00,54.0,118.0,73.0
421,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",OZONE,21-10-2021 01:00:00,42.0,45.0,43.0
422,India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",PM2.5,21-10-2021 01:00:00,30.0,204.0,73.0
423,India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",PM10,21-10-2021 01:00:00,32.0,148.0,84.0
424,India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",NO2,21-10-2021 01:00:00,9.0,10.0,9.0
425,India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",NH3,21-10-2021 01:00:00,2.0,2.0,2.0
426,India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",SO2,21-10-2021 01:00:00,4.0,8.0,5.0
427,India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",CO,21-10-2021 01:00:00,58.0,100.0,62.0
428,India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",OZONE,21-10-2021 01:00:00,1.0,59.0,42.0
429,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",PM2.5,21-10-2021 01:00:00,73.0,314.0,189.0
430,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",PM10,21-10-2021 01:00:00,83.0,145.0,109.0
431,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",NO2,21-10-2021 01:00:00,11.0,12.0,12.0
